step,time_s,T_J1_rad,T_J2_rad,T_J3_rad,T_J4_rad,T_J5_rad,T_J6_rad,A_J1_rad,A_J2_rad,A_J3_rad,A_J4_rad,A_J5_rad,A_J6_rad,Eabs_J1_rad,Eabs_J2_rad,Eabs_J3_rad,Eabs_J4_rad,Eabs_J5_rad,Eabs_J6_rad
658,1.645,1.363846900514829,0.10503459929871616,-0.03125479869514648,-1.0858209537354457,1.4577382213089674,1.462861510373808,1.3602060500158002,0.08745825702301224,-0.006904599238658715,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.003640850499028847,0.017576342275703913,0.024350199456487767,0.001798873266000367,0.003936492724678997,0.0016807059150603099
659,1.6475,1.3639658595111155,0.10578179553935016,-0.03206810850851734,-1.0858118276818285,1.4578739979407507,1.46285830713812,1.3602060500158002,0.08899261240938072,-0.008438954625027417,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.0037598094953152916,0.016789183129969437,0.02362915388348992,0.0017897472123831193,0.004072269356462321,0.0016839091507483417
660,1.6500000000000001,1.3640844326372652,0.10652756360039224,-0.03288032986500057,-1.0858026841101958,1.4580095930482142,1.4628546224497836,1.3602060500158002,0.09052696779574942,-0.009206132318211768,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.003878382621465004,0.016000595804642817,0.023674197546788803,0.001780603640750389,0.004207864463925848,0.0016875938390847889
661,1.6525,1.3642026209694946,0.10727190309408775,-0.03369145964135288,-1.0857935233914295,1.4581450063132138,1.4628504592608993,1.3602060500158002,0.09052696779574942,-0.00997331001139612,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.003996570953694434,0.01674493529833833,0.02371814962995676,0.0017714429219841676,0.004343277728925399,0.0016917570279690874
662,1.655,1.364320425578888,0.10801481362923941,-0.034501494714859644,-1.0857843458941447,1.458280237414836,1.4628458205173507,1.3602060500158002,0.09052696779574942,-0.00997331001139612,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.004114375563087913,0.017487845833489987,0.024528184703463525,0.0017622654246993719,0.004478508830547678,0.0016963957715177003
663,1.6575,1.3644378475314254,0.10875629481121418,-0.03531043196333832,-1.0857751519847003,1.4584152860294222,1.4628407091588238,1.3602060500158002,0.09206132318211813,-0.011507665397764821,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.004231797515625191,0.016694971629096056,0.0238027665655735,0.0017530715152549448,0.004613557445133809,0.0017015071300445772
664,1.6600000000000001,1.3645548878880065,0.10949634624195011,-0.036118268265142014,-1.0857659420272103,1.4585501518305874,1.4628351281188223,1.3602060500158002,0.09206132318211813,-0.011507665397764821,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.0043488378722063015,0.01743502305983198,0.024610602867377193,0.0017438615577649585,0.004748423246299094,0.001707088170046056
665,1.6625,1.364671547704479,0.11023496751996302,-0.036925000499163224,-1.0857567163835546,1.4586848344892434,1.462829080324686,1.3602060500158002,0.09359567856848683,-0.013042020784133523,-1.0840220804694454,1.4538017285842884,1.4645422162888684,0.004465497688678877,0.01663928895147619,0.0238829797150297,0.0017346359141092726,0.0048831059049549985,0.0017131359641824329
666,1.665,1.3647878280316643,0.11097215824035367,-0.03773062554483777,-1.0857474754133913,1.458819333673619,1.4628225686976055,1.3602060500158002,0.09436285626167118,-0.014576376170502225,-1.0840220804694454,1.455336083970657,1.4645422162888684,0.004581778015864124,0.01660930197868249,0.023154249374335543,0.0017253949439459682,0.003483249702961988,0.0017196475912628628
667,1.6675,1.364903729915383,0.11170791799481465,-0.038535140282148876,-1.085738219474166,1.4589536490492823,1.4628155961526415,1.3602060500158002,0.09513003395485553,-0.014576376170502225,-1.0840220804694454,1.455336083970657,1.4645422162888684,0.004697679899582807,0.01657788403995912,0.02395876411164665,0.0017161390047206737,0.0036175650786252067,0.0017266201362269307
668,1.67,1.3650192543964805,0.11244224637163816,-0.039338541591631526,-1.0857289489211235,1.4590877802791609,1.4628081655987393,1.3602060500158002,0.09513003395485553,-0.016110731556870483,-1.0840220804694454,1.455336083970657,1.4645422162888684,0.004813204380680336,0.01731221241678263,0.023227810034761043,0.0017068684516781119,0.0037516963085038046,0.0017340506901291075
669,1.6725,1.3651344025108543,0.11317514295572262,-0.04014082635437686,-1.0857196641073192,1.4592217270235637,1.4628002799387452,1.3602060500158002,0.09589721164803988,-0.016110731556870483,-1.0840220804694454,1.455336083970657,1.4645422162888684,0.004928352495054078,0.017277931307682737,0.024030094797506375,0.0016975836378738673,0.0038856430529066177,0.0017419363501232077
670,1.675,1.365249175289477,0.11390660732858054,-0.040941991452036856,-1.0857103653836297,1.4593554889402012,1.4627919420694242,1.3602060500158002,0.09666438934122423,-0.016877909250054834,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.005043125273676896,0.017242217987356312,0.024064082201982022,0.0016882849141843792,0.002485049583175414,0.0017502742194441812
671,1.6775,1.3653635737584238,0.11463663906834631,-0.04174203376682935,-1.085701053098762,1.4594890656842072,1.4627831548814743,1.3602060500158002,0.0974315670344088,-0.017645086943239185,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.005157523742623571,0.017205072033937507,0.024096946823590162,0.0016789726293167107,0.0026186263271814614,0.0017590614073941246
672,1.68,1.3654775989388956,0.11536523774978324,-0.04254095018154282,-1.0856917275992672,1.4596224569081586,1.4627739212595425,1.361740405402169,0.09819874472759316,-0.019179442329607888,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.003737193536726746,0.017166493022190088,0.023361507851934936,0.0016696471298218718,0.002752017551132857,0.0017682950293258504
673,1.6825,1.3655912518472455,0.11609240294429189,-0.04333873757954174,-1.0856823892295477,1.459755662262096,1.4627642440822424,1.361740405402169,0.09896592242077751,-0.019179442329607888,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.0038508464450766056,0.017126480523514384,0.024159295249933856,0.0016603087601023692,0.002885222905070206,0.0017779722066260106
674,1.685,1.3657045334950033,0.11681813421991774,-0.04413539284477201,-1.0856730383318702,1.4598886813935452,1.4627541262221666,1.361740405402169,0.09973310011396164,-0.02071379771597659,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.003964128092834418,0.017085034105956104,0.023421595128795422,0.0016509578624248622,0.0030182420365194584,0.0017880900667017752
675,1.6875,1.3658174448888993,0.11754243114135927,-0.044930912861766516,-1.0856636752463755,1.4600215139475368,1.462743570545906,1.361740405402169,0.10126745550033034,-0.02148097540916094,-1.0840220804694454,1.4568704393570258,1.4645422162888684,0.004077039486730438,0.016274975641028935,0.023449937452605575,0.0016415947769301553,0.003151074590511005,0.0017986457429624014
676,1.69,1.36592998703089,0.11826529326997597,-0.04572529451565083,-1.0856543003110888,1.4601541595666272,1.4627325799140607,1.361740405402169,0.10126745550033034,-0.02224815310234529,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.004189581628721184,0.016997837769645627,0.023477141413305536,0.001632219841643412,0.0017493648232336234,0.0018096363748076882
677,1.6925000000000001,1.3660421609181812,0.11898672016379674,-0.046518534692149296,-1.0856449138619297,1.4602866178909184,1.4627211571812586,1.361740405402169,0.10126745550033034,-0.02224815310234529,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.004301755516012307,0.017719264663466405,0.024270381589804005,0.0016228333924843685,0.0018818231475248304,0.0018210591076097682
678,1.695,1.3661539675432524,0.11970671137752803,-0.047310630277591116,-1.0856355162327231,1.4604188885580773,1.4627093051961693,1.361740405402169,0.10280181088669904,-0.023782508488713994,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.00441356214108346,0.01690490049082899,0.023528121788877122,0.0016134357632777707,0.0020140938146837595,0.0018329110926991188
679,1.6975,1.3662654078938823,0.12042526646256238,-0.04810157815891667,-1.0856261077552092,1.460550971203358,1.4626970268015171,1.361740405402169,0.10280181088669904,-0.023782508488713994,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.004525002491713392,0.01762345557586334,0.024319069670202677,0.0016040272857638094,0.0021461764599643995,0.0018451894873512398
680,1.7,1.3663764829531704,0.12114238496698711,-0.048891375223684135,-1.0856166887590537,1.4606828654596193,1.462684324834099,1.361740405402169,0.10433616627306752,-0.025316863875082696,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.004636077551001483,0.016806218693919586,0.02357451134860144,0.0015946082896083347,0.0022780707162257663,0.0018578914547693337
681,1.7025000000000001,1.3664871936995615,0.12185806643559279,-0.04968001836007605,-1.0856072595718582,1.4608145709573472,1.4626712021247967,1.3632747607885376,0.10510334396625187,-0.025316863875082696,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.0032124329110239103,0.016754722469340913,0.024363154484993356,0.001585179102412848,0.0024097762139536627,0.0018710141640716493
682,1.705,1.3665975411068705,0.1225723104098819,-0.05046750445690627,-1.0855978205191699,1.4609460873246713,1.4626576614985913,1.3632747607885376,0.10587052165943622,-0.026851219261450954,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.0033227803183328852,0.016701788750445673,0.02361628519545532,0.0015757400497244944,0.0025412925812777765,0.0018845547902770488
683,1.7075,1.366707526144304,0.12328511642807824,-0.051253830403627146,-1.0855883719244912,1.4610774141873883,1.462643705774578,1.3632747607885376,0.10740487704580493,-0.027618396954635305,-1.0840220804694454,1.4584047947433936,1.4645422162888684,0.0034327653557664206,0.015880239382273315,0.02363543344899184,0.0015662914550458318,0.0026726194439947726,0.0018985105142903524
684,1.71,1.3668171497764838,0.12399648402513525,-0.052038993090336653,-1.0855789141092909,1.4612085511689785,1.4626293377659803,1.3632747607885376,0.10740487704580493,-0.028385574647819656,-1.0840220804694454,1.4599391501297623,1.4645422162888684,0.0035423889879462322,0.01659160697933032,0.023653418442516998,0.0015568336398454896,0.0012694010392162447,0.0019128785228881284
685,1.7125000000000001,1.3669264129634713,0.12470641273274571,-0.05282298940778604,-1.0855694473930133,1.4613394978906271,1.4626145602801637,1.3632747607885376,0.10740487704580493,-0.029152752341004007,-1.0840220804694454,1.4599391501297623,1.4645422162888684,0.003651652174933684,0.01730153568694079,0.023670237066782035,0.0015473669235679388,0.0014003477608648396,0.0019276560087047034
686,1.715,1.3670353166607887,0.12541490207935044,-0.05360581624738722,-1.085559972093088,1.4614702539712436,1.462599376118649,1.3632747607885376,0.1089392324321734,-0.029919930034188358,-1.0840220804694454,1.4599391501297623,1.4645422162888684,0.0037605558722511034,0.016475669647177033,0.023685886213198865,0.0015378916236425955,0.0015311038414813627,0.0019428401702192843
687,1.7175,1.3671438618194431,0.12612195159014808,-0.0543874705012208,-1.0855504885249396,1.4616008190274794,1.4625837880771264,1.3632747607885376,0.1089392324321734,-0.03068710772737271,-1.0840220804694454,1.4599391501297623,1.4645422162888684,0.003869101030905542,0.017182719157974674,0.023700362773848092,0.001528408055494257,0.0016616688977171279,0.0019584282117419693
688,1.72,1.3672520493859484,0.12682756078710422,-0.05516794906204407,-1.085540997001998,1.4617311926737497,1.4625677989454688,1.3632747607885376,0.10970641012535776,-0.03145428542055706,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.003977288597410755,0.017121150661746465,0.023713663641487012,0.00151891653255265,0.0002576871576187578,0.001974417343399537
689,1.7225000000000001,1.367359880302348,0.127531729188961,-0.05594724882329919,-1.0855314978357078,1.4618613745222508,1.4625514115077454,1.3632747607885376,0.11124076551172646,-0.03145428542055706,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.004085119513810298,0.016290963677234538,0.02449296340274213,0.0015094173662624222,0.0003878690061198675,0.0019908047811230123
690,1.725,1.3674673555062367,0.1282344563112468,-0.056725366679121605,-1.0855219913355374,1.4619913641829796,1.4625346285422347,1.3632747607885376,0.11200794320491081,-0.03298864080692576,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.004192594717699061,0.016226513106335994,0.023736725872195844,0.0014999108660920246,0.000517858666848614,0.0020075877466336767
691,1.7275,1.367574475930784,0.12893574166628585,-0.057502299524348655,-1.0855124778089895,1.462121161263754,1.462517452821437,1.3632747607885376,0.11200794320491081,-0.03375581850011011,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.004299715142246363,0.016927798461375043,0.02374648102423854,0.0014903973395441472,0.0006476557476229328,0.002024763467431301
692,1.73,1.3676812425047553,0.12963558476320827,-0.0582780442545283,-1.0855029575616102,1.4622507653702286,1.462499887112088,1.3632747607885376,0.11277512089809516,-0.034522996193294464,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.004406481716217714,0.016860463865113112,0.02375504806123384,0.0014808770921648229,0.0007772598540976006,0.0020423291767803775
693,1.7325,1.367787656152533,0.13033398510796007,-0.0590525977659281,-1.0854934308969983,1.4623801761059179,1.4624819341751714,1.3632747607885376,0.11354229859127929,-0.034522996193294464,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.004512895363995462,0.01679168651668078,0.024529601572633633,0.0014713504275529754,0.0009066705897868843,0.0020602821136970206
694,1.735,1.3678937177941406,0.13103094220331302,-0.059825956955544504,-1.0854838981168147,1.4625093930722117,1.4624635967659307,1.3648091161749063,0.11430947628446364,-0.03605735157966272,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.003084601619234295,0.016721465918849376,0.023768605375881782,0.0014618176473693012,0.0010358875560807501,0.0020786195229376414
695,1.7375,1.3679994283452617,0.13172645554887497,-0.06059811872111194,-1.0854743595207923,1.4626384158683947,1.4624448776338834,1.3648091161749063,0.11507665397764799,-0.03605735157966272,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.0031903121703553694,0.016649801571226974,0.02454076714144922,0.0014522790513469275,0.0011649103522637372,0.0020973386549849593
696,1.74,1.3681047887172637,0.13242052464109985,-0.061369079961112655,-1.0854648154067446,1.4627672440916668,1.4624257795228313,1.3648091161749063,0.1166110093640167,-0.037591706966031424,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.0032956725423574085,0.015809515277083158,0.02377737299508123,0.0014427349372991838,0.00129373857553583,0.002116436766037122
697,1.7425,1.3682097998172171,0.13311314897329893,-0.06213883757478629,-1.0854552660705754,1.462895877337159,1.4624063051708736,1.3648091161749063,0.1166110093640167,-0.039126062352400126,-1.0840220804694454,1.461473505516131,1.4645422162888684,0.003400683642310831,0.016502139609282235,0.023012775222386164,0.0014331856011300381,0.0014223718210280012,0.0021359111179948265
698,1.745,1.3683144625479187,0.13380432803564996,-0.06290738846213972,-1.0854457118062883,1.4630243151979543,1.4623864573104195,1.3648091161749063,0.1166110093640167,-0.039126062352400126,-1.0840220804694454,1.4630078609024997,1.4645422162888684,0.0035053463730123635,0.017193318671633262,0.023781326109739598,0.0014236313368429787,1.6454295454604306e-05,0.002155758978448885
